,1,2,3,4,5,6,7,8,9,10,11
265,17,0,6,0,0,42,0,0,0,3,7
266,17,0,6,0,0,42,0,0,0,3,7
267,15,0,8,0,0,43,0,0,0,3,8
268,15,0,8,0,0,43,0,0,0,3,8
269,14,0,7,0,0,42,0,0,0,3,10
270,13,0,7,0,0,44,0,0,0,3,10
271,13,0,6,0,0,44,0,0,0,3,10
272,13,0,7,0,0,45,0,0,0,3,11
273,13,0,7,0,0,44,0,0,0,3,13
274,12,0,7,0,0,45,0,1,0,3,13
275,13,0,7,0,0,45,0,2,0,3,13
276,12,0,8,0,0,45,0,2,0,3,14
277,12,0,9,0,0,45,0,2,0,2,14
278,11,0,8,0,0,46,0,2,0,2,15
279,9,0,9,0,0,49,0,2,0,2,15
280,11,0,8,0,0,48,0,2,0,3,16
281,12,0,8,0,0,50,0,2,0,3,17
282,12,0,8,0,1,50,0,2,0,3,17
283,14,0,7,0,0,50,0,3,0,3,17
284,15,0,7,0,0,49,0,4,0,3,17
285,15,0,8,0,0,48,0,3,0,3,17
286,15,0,8,0,0,46,0,3,0,3,18
287,15,0,9,0,0,48,0,3,0,3,18
288,16,0,10,0,0,47,0,3,0,3,18
289,16,0,10,0,0,49,0,3,0,3,18
290,16,0,10,0,0,50,0,3,0,3,18
291,16,0,10,0,0,49,0,3,0,4,17
292,16,0,10,0,0,50,0,3,0,4,18
293,17,0,9,0,0,53,0,3,0,4,18
294,17,0,9,0,0,53,0,4,0,5,19
295,17,0,9,0,0,54,0,4,0,4,19
296,18,0,11,0,0,54,0,4,0,4,18
297,17,0,12,0,0,55,0,3,0,5,19
298,17,0,11,0,0,56,0,5,0,5,18
299,19,0,12,0,0,54,0,5,0,5,19
300,19,0,12,0,0,53,0,5,0,5,19
301,18,0,11,0,0,55,0,5,0,5,20
302,18,0,11,0,0,60,0,5,0,5,19
303,19,0,11,0,0,60,0,5,0,5,19
304,20,0,12,0,0,58,0,6,0,5,20
305,20,0,11,0,0,59,0,6,0,5,20
306,21,0,12,0,0,60,0,6,0,4,19
307,21,0,12,0,0,61,0,6,0,4,18
308,22,0,11,0,0,63,0,6,0,4,18
309,22,0,11,0,0,62,0,7,0,4,19
310,22,0,10,0,0,63,0,7,1,4,19
311,21,0,12,0,1,63,0,7,1,4,18
312,20,0,12,0,1,63,0,6,1,5,20
313,19,0,14,0,1,63,0,6,1,5,21
314,18,0,15,0,1,69,0,7,1,4,20
315,18,0,15,0,1,69,0,8,1,4,20
316,18,0,15,0,1,70,0,8,1,4,21
317,17,0,16,0,1,70,0,8,1,5,21
318,18,0,16,0,1,70,0,8,1,5,20
319,18,0,15,0,1,73,0,8,1,5,19
320,16,0,16,0,1,75,0,8,1,5,18
321,17,0,19,0,1,74,0,8,1,5,18
322,17,0,20,0,1,73,0,8,1,5,19
323,18,0,21,0,1,74,0,6,1,5,18
324,18,0,21,0,1,74,0,6,1,5,18
325,18,0,21,0,1,73,0,7,1,5,18
326,18,0,23,0,1,72,0,8,1,5,16
327,18,0,23,0,1,71,0,8,1,5,16
328,18,0,23,0,1,71,0,8,1,5,16
329,16,0,22,0,1,74,0,8,1,5,16
330,16,0,20,0,1,74,0,8,1,5,16
331,17,0,19,0,1,74,0,8,1,6,17
332,17,0,19,0,1,77,0,7,1,6,17
333,16,0,18,0,1,79,0,7,1,6,17
334,16,0,18,0,1,78,0,7,1,6,18
335,16,0,18,0,0,81,0,7,1,5,18
336,16,0,19,0,0,81,0,7,1,4,18
337,16,0,18,0,0,81,0,7,1,4,20
338,17,0,16,0,0,83,0,6,1,5,19
339,17,0,17,0,0,84,0,5,1,5,19
340,16,0,18,0,0,82,0,5,1,5,21
341,16,0,19,0,0,83,0,4,1,4,22
342,17,0,22,0,0,84,0,3,1,5,20
343,17,0,23,0,0,84,0,4,1,5,20
344,16,0,23,0,0,83,0,5,1,5,21
345,18,0,23,0,0,84,0,4,1,5,21
346,19,0,23,0,0,83,0,4,1,5,21
347,21,0,23,0,0,84,0,5,1,5,20
348,21,0,24,0,0,85,0,4,1,5,19
349,22,0,23,0,0,85,0,4,1,5,20
350,23,0,23,0,0,85,0,4,1,6,19
351,24,0,25,0,0,84,0,3,1,6,20
352,24,0,26,0,0,87,0,3,1,6,20
353,24,0,26,0,0,89,0,4,1,6,19
354,23,0,26,0,0,92,0,4,1,6,19
355,25,0,27,0,0,90,0,5,1,6,19
356,25,0,27,0,0,88,0,5,1,6,21
357,27,0,27,0,0,89,0,4,1,7,22
358,26,0,27,0,0,90,0,4,1,6,23
359,26,0,28,0,0,90,0,4,1,6,23
360,26,0,28,0,0,91,0,4,1,7,24
361,27,0,29,0,0,91,0,4,1,7,23
362,28,0,27,0,0,92,0,4,1,6,25
363,28,0,27,0,0,93,0,4,1,6,26
364,27,0,27,0,0,90,0,4,1,7,28
365,27,0,26,0,0,93,0,4,1,7,27
366,27,0,28,0,0,95,0,4,1,4,27
367,27,0,27,0,0,97,0,4,1,3,27
368,28,0,28,0,0,98,0,4,1,3,27
369,28,0,28,0,0,98,0,4,1,3,27
370,31,0,27,0,0,98,0,4,1,3,27
371,31,0,24,0,0,100,0,5,1,3,27
372,31,0,27,0,0,100,0,5,1,3,27
373,30,0,27,0,0,100,0,5,1,3,26
374,30,0,29,0,0,102,0,5,1,3,24
375,29,0,29,0,1,102,0,5,1,2,25
376,30,0,28,0,1,101,0,6,1,3,25
377,28,0,28,0,1,102,0,6,1,4,27
378,28,0,28,0,1,103,0,6,1,4,27
379,28,0,28,0,1,106,0,7,1,4,26
380,28,0,29,0,2,103,0,8,1,4,27
381,28,0,29,0,2,101,0,8,1,4,28
382,27,0,31,0,2,102,0,7,1,5,28
383,26,0,32,0,2,103,0,8,1,6,27
384,25,0,32,0,2,103,0,8,1,5,26
385,26,0,32,0,2,103,0,8,1,5,26
386,26,0,32,0,2,104,0,8,1,5,24
387,28,0,28,0,2,105,0,7,1,5,25
388,29,0,28,0,2,106,0,7,1,4,27
389,28,0,28,0,3,105,0,6,1,4,27
390,28,0,29,0,3,104,0,6,1,4,28
391,29,0,30,0,3,102,0,7,1,4,29
392,28,0,29,0,3,102,0,7,1,5,30
393,26,0,28,0,3,104,0,8,1,5,29
394,27,0,28,0,3,103,0,9,1,5,28
395,24,0,29,0,3,103,0,9,1,5,26
396,24,0,30,0,3,103,0,10,1,5,25
397,23,0,32,0,3,103,0,11,1,5,24
398,23,0,31,0,3,97,0,10,1,6,25
399,22,0,33,0,3,96,0,10,1,6,24
400,22,0,32,0,4,94,0,10,1,6,24
401,22,0,33,0,4,90,0,10,1,6,27
402,21,0,34,0,4,92,0,10,1,5,25
403,20,0,34,0,4,94,0,9,1,5,24
404,19,0,33,0,3,91,0,10,1,5,25
405,19,0,32,0,3,91,0,10,1,4,25
406,19,0,33,0,4,92,0,8,1,4,26
407,18,0,34,0,4,91,0,8,1,4,24
408,18,0,36,0,4,91,0,8,1,4,22
409,18,0,37,0,4,88,0,10,1,4,21
410,16,0,35,1,4,88,0,10,1,4,20
411,17,0,35,1,4,87,0,10,1,4,18
412,17,0,34,1,4,88,0,10,1,4,18
413,17,0,33,1,4,86,0,10,1,5,18
414,18,0,32,1,4,85,0,10,1,5,18
415,18,0,33,1,4,83,0,9,1,6,18
416,19,0,32,0,4,82,0,9,1,6,18
417,19,0,32,0,4,80,0,10,1,6,18
418,20,0,31,0,5,79,0,10,0,6,17
419,18,0,30,0,5,81,0,11,0,6,17
420,18,0,30,0,5,80,0,11,0,7,16
421,17,0,30,0,5,79,0,11,0,6,15
422,17,0,32,0,3,79,0,11,0,6,15
423,18,0,32,0,3,79,0,10,0,6,15
424,19,0,32,0,3,76,0,9,0,6,15
425,19,0,32,0,3,76,0,9,0,4,16
426,19,0,31,0,3,77,0,9,0,4,14
427,20,0,30,0,2,79,0,9,0,5,14
428,20,0,30,0,2,76,0,9,0,5,15
429,20,0,30,0,2,76,0,9,0,4,14
430,20,0,30,0,2,74,0,9,0,4,14
431,20,0,29,0,2,74,0,10,0,4,14
432,20,0,28,0,2,74,0,10,0,4,14
433,18,1,28,0,2,74,0,10,0,2,14
434,17,1,30,0,2,71,0,10,0,2,14
435,18,1,31,0,2,70,0,10,0,2,14
436,16,1,31,0,2,72,0,9,0,2,12
437,16,1,29,0,2,74,0,9,0,2,12
438,18,1,29,0,2,73,0,9,0,2,12
439,18,1,29,0,2,73,0,9,0,2,12
440,19,1,28,0,2,74,0,9,0,1,12
441,20,1,29,0,2,73,0,8,0,1,13
442,20,1,28,0,2,73,0,8,0,1,14
443,22,1,29,0,2,73,0,8,0,1,13
444,23,1,27,0,2,75,0,7,0,1,13
445,24,1,25,0,2,75,0,8,0,1,14
446,24,1,25,0,2,76,0,8,0,1,14
447,26,1,23,0,2,78,0,8,0,1,13
448,26,1,24,0,2,79,0,8,0,1,13
449,25,1,24,0,2,79,0,8,0,2,12
450,27,1,22,0,2,81,0,7,0,2,12
451,27,1,22,0,2,83,0,6,0,2,12
452,27,1,22,0,2,84,0,6,0,3,11
453,31,1,20,0,2,83,0,6,0,4,11
454,32,1,18,0,3,86,0,6,0,3,11
455,32,1,18,0,2,87,0,6,0,3,12
456,33,1,18,0,2,88,0,7,0,3,11
457,33,1,20,0,2,88,0,7,0,3,11
458,33,1,22,0,2,87,0,7,0,3,10
459,33,1,23,0,2,86,0,7,0,4,10
460,34,1,22,0,2,87,0,7,0,3,10
461,34,1,23,0,2,87,0,7,0,1,11
462,36,1,22,0,2,86,0,8,0,1,12
463,35,1,22,0,2,86,0,7,0,1,11
464,36,1,25,0,2,86,0,6,0,1,10
465,35,0,25,0,2,86,0,7,0,2,10
466,37,0,24,0,2,86,0,7,0,2,10
467,35,0,24,0,1,91,0,5,0,2,9
468,35,0,24,0,1,91,0,6,0,2,9
469,36,0,23,0,1,92,0,7,0,2,9
470,33,0,24,0,1,94,0,7,0,3,9
471,32,0,22,0,1,95,0,7,0,3,10
472,31,0,23,0,1,94,0,9,0,3,10
473,30,0,24,0,1,94,0,8,0,3,10
474,29,0,25,0,1,94,0,8,0,3,10
475,28,0,26,0,1,94,0,9,0,4,9
476,28,0,25,0,1,92,0,9,0,3,9
477,28,0,25,0,1,91,0,8,0,4,10
478,28,0,25,0,1,91,0,8,0,4,10
479,28,1,25,0,1,90,0,8,0,4,9
480,27,1,25,0,1,91,0,8,0,4,9
481,30,1,25,0,0,89,0,8,0,6,9
482,29,1,25,0,0,90,0,7,0,6,9
483,28,1,26,0,0,91,0,6,0,6,9
484,30,1,27,0,0,86,0,6,0,6,9
485,29,1,27,0,0,85,0,6,0,6,8
486,30,1,27,0,0,84,0,6,0,6,8
487,28,1,26,0,0,84,0,6,0,7,8
488,28,1,25,0,0,86,0,6,0,7,8
489,27,1,25,0,0,85,0,6,0,6,9
490,25,1,23,0,0,84,0,6,0,6,9
491,26,1,21,0,0,82,0,8,0,6,9
492,26,1,21,0,0,82,0,7,0,6,9
493,24,1,21,0,0,82,0,7,0,6,9
494,22,1,21,0,0,78,0,6,0,7,10
495,23,0,21,0,0,77,0,6,0,7,12
496,21,0,21,0,0,75,0,7,0,8,10
497,18,0,20,0,0,76,0,9,0,8,9
498,17,0,21,0,0,75,0,8,0,9,8
499,17,0,19,0,0,76,0,8,0,9,8
500,18,0,19,0,0,75,0,8,0,9,8
501,19,0,18,0,0,74,0,8,0,9,8
502,19,0,19,0,0,75,0,7,0,8,8
503,21,0,20,0,0,72,0,9,0,7,8
504,21,0,19,0,0,69,0,9,0,7,8
505,23,0,19,0,1,66,0,8,0,7,7
506,23,1,19,0,1,64,0,8,0,7,6
507,24,1,18,0,1,62,0,8,0,7,7
508,24,1,18,0,1,61,0,8,0,7,6
509,22,1,19,0,1,59,0,8,0,7,8
510,22,1,19,0,1,58,0,8,0,7,7
511,23,2,19,0,1,54,0,8,0,7,7
512,23,2,20,0,1,56,0,7,0,7,6
513,24,2,20,0,1,55,0,6,0,7,5
514,25,1,20,0,1,56,0,6,0,7,5
515,25,1,20,0,1,54,0,6,0,7,5
516,25,1,21,0,1,53,0,6,0,7,6
517,23,1,20,0,1,54,0,5,0,8,7
518,23,1,20,0,1,54,0,5,0,8,7
519,23,1,18,0,1,54,0,5,0,8,7
520,24,1,19,0,1,53,0,3,0,8,8
521,24,3,18,0,1,53,0,4,0,8,7
522,24,3,17,0,1,53,0,5,0,8,7
523,25,3,16,0,1,53,0,5,0,8,6
524,25,3,17,0,1,53,0,5,0,8,6
525,23,3,17,0,1,56,0,5,0,8,6
526,24,3,17,0,1,57,0,6,0,8,6
527,23,3,16,0,1,59,0,6,0,9,6
528,22,3,17,0,1,59,0,6,0,10,7
529,22,3,17,0,1,62,0,6,0,10,7
530,21,3,16,0,1,64,0,6,0,10,8
531,20,3,17,0,1,64,0,7,0,10,7
532,20,3,17,0,1,65,0,6,0,9,7
533,20,2,16,0,1,66,0,7,0,9,7
534,21,2,17,0,1,66,0,7,0,10,6
535,20,2,19,0,1,64,0,6,0,11,7
536,19,2,22,0,1,62,0,6,0,10,7
537,19,2,21,0,1,62,0,7,0,11,7
538,20,2,22,0,1,63,0,7,0,10,6
539,17,2,23,0,1,64,0,8,0,10,7
540,17,2,23,0,1,63,0,8,0,10,7
541,15,2,25,0,1,64,0,9,0,10,7
542,16,2,25,0,1,64,0,9,0,9,7
543,16,2,23,0,1,67,0,9,0,9,8
544,18,2,22,0,0,64,0,9,0,10,8
545,18,2,23,0,0,65,0,8,0,10,8
546,17,2,23,0,0,65,0,8,0,10,8
547,18,2,22,0,0,66,0,8,0,10,9
548,20,2,23,0,0,66,0,8,0,8,8
549,19,2,24,0,0,66,0,8,0,7,9
550,18,2,24,0,0,70,0,7,0,6,8
551,17,2,23,0,0,71,0,8,0,6,8
552,19,2,24,0,0,68,0,8,0,6,8
553,19,2,25,0,0,68,0,8,0,6,7
554,19,2,25,0,0,69,0,8,0,5,7
555,17,2,24,0,0,72,0,8,0,6,7
556,18,2,25,0,0,72,0,8,0,6,6
557,18,2,25,0,0,72,0,8,0,6,6
558,18,2,26,0,0,75,0,8,0,6,6
559,17,2,26,0,0,72,0,9,0,7,6
560,18,2,25,0,0,71,0,9,0,8,6
561,19,2,25,0,0,71,0,9,0,8,7
562,22,2,24,0,0,69,0,10,0,8,7
563,21,2,24,0,0,70,0,10,0,8,7
564,21,2,24,0,0,71,0,10,0,8,7
565,21,2,24,0,0,71,0,10,0,8,7
566,19,2,24,0,0,74,0,10,0,8,8
567,19,1,26,0,0,75,0,10,0,8,8
568,19,1,25,0,0,76,0,11,0,8,8
569,19,1,25,0,0,76,0,11,0,8,9
570,19,1,25,0,0,77,0,12,0,7,9
571,18,1,27,0,0,77,0,12,0,7,9
572,19,1,28,0,0,77,0,11,0,7,9
573,19,1,29,0,0,79,0,11,0,7,9
574,19,1,29,0,0,81,0,11,0,7,8
575,20,1,29,0,0,82,0,11,0,7,8
576,21,1,29,0,0,82,0,12,0,8,8
577,22,1,29,0,0,79,0,13,0,7,8
578,21,1,30,0,0,81,0,14,0,7,8
579,20,1,29,0,1,81,0,14,0,8,8
